date_time,temp_c,dew_point,relative_humidity,wind_speed,visibility,pressure,weather,temp_f,month
2012-04-28 02:00:00,-0.4,-8.1,56,22,25.0,101.5,Cloudy,31.28,4
2012-04-28 03:00:00,-0.8,-9.1,53,17,25.0,101.54,Cloudy,30.56,4
2012-04-28 04:00:00,-1.3,-9.8,52,24,25.0,101.6,Cloudy,29.66,4
2012-04-28 05:00:00,-1.5,-9.6,54,26,24.1,101.67,Cloudy,29.3,4
2012-04-28 06:00:00,-2.1,-10.7,52,22,48.3,101.74,Mainly Clear,28.22,4
2012-04-28 07:00:00,-1.3,-10.0,52,30,48.3,101.75,Mainly Clear,29.66,4
2012-04-28 08:00:00,-0.4,-10.0,48,24,48.3,101.78,Mainly Clear,31.28,4
2012-04-28 09:00:00,0.6,-9.7,46,32,48.3,101.79,Mainly Clear,33.08,4
2012-04-28 10:00:00,2.0,-7.4,50,28,48.3,101.73,Mainly Clear,35.6,4
2012-04-28 11:00:00,3.9,-9.9,36,24,48.3,101.71,Mainly Clear,39.019999999999996,4
2012-04-28 12:00:00,5.0,-9.7,34,30,48.3,101.68,Mainly Clear,41.0,4
2012-04-28 13:00:00,5.4,-11.1,29,32,48.3,101.62,Mainly Clear,41.72,4
2012-04-28 14:00:00,6.4,-10.7,28,24,48.3,101.57,Mainly Clear,43.52,4
2012-04-28 15:00:00,7.2,-10.5,27,35,48.3,101.5,Mainly Clear,44.96,4
2012-04-28 16:00:00,7.4,-11.0,26,30,48.3,101.46,Mainly Clear,45.32,4
2012-04-28 17:00:00,7.7,-11.2,25,28,48.3,101.45,Mainly Clear,45.86,4
2012-04-28 18:00:00,7.2,-11.3,25,24,48.3,101.43,Clear,44.96,4
2012-04-28 19:00:00,6.1,-11.4,27,19,48.3,101.46,Clear,42.980000000000004,4
2012-04-28 20:00:00,4.1,-10.2,34,11,25.0,101.51,Mainly Clear,39.38,4
2012-04-28 21:00:00,2.3,-9.7,41,11,25.0,101.55,Clear,36.14,4
2012-04-28 22:00:00,1.9,-9.9,41,9,25.0,101.56,Mostly Cloudy,35.42,4
2012-04-28 23:00:00,0.8,-9.1,47,6,25.0,101.55,Mostly Cloudy,33.44,4
2012-04-29 00:00:00,0.8,-8.8,49,7,25.0,101.52,Cloudy,33.44,4
2012-04-29 01:00:00,1.3,-8.7,47,11,25.0,101.49,Mainly Clear,34.34,4
2012-04-29 02:00:00,1.3,-7.5,52,11,25.0,101.49,Mainly Clear,34.34,4
2012-04-29 03:00:00,0.8,-7.8,53,13,25.0,101.47,Mostly Cloudy,33.44,4
2012-04-29 04:00:00,-0.1,-7.7,57,9,25.0,101.48,Mainly Clear,31.82,4
2012-04-29 05:00:00,0.9,-10.5,42,19,48.3,101.52,Mostly Cloudy,33.62,4
2012-04-29 06:00:00,1.2,-11.4,38,20,48.3,101.58,Mostly Cloudy,34.16,4
2012-04-29 07:00:00,1.8,-11.9,35,26,48.3,101.64,Mostly Cloudy,35.24,4
2012-04-29 08:00:00,2.6,-11.7,34,19,48.3,101.65,Mostly Cloudy,36.68,4
2012-04-29 09:00:00,4.3,-11.7,30,19,48.3,101.64,Mainly Clear,39.74,4
2012-04-29 10:00:00,5.5,-11.4,28,26,48.3,101.67,Clear,41.9,4
2012-04-29 11:00:00,6.2,-11.6,27,24,48.3,101.62,Clear,43.16,4
2012-04-29 12:00:00,7.4,-10.5,27,24,48.3,101.62,Clear,45.32,4
2012-04-29 13:00:00,8.4,-11.1,24,32,48.3,101.64,Clear,47.120000000000005,4
2012-04-29 14:00:00,8.7,-11.7,22,22,48.3,101.65,Clear,47.66,4
2012-04-29 15:00:00,9.0,-12.0,21,32,48.3,101.63,Clear,48.2,4
2012-04-29 16:00:00,9.2,-11.8,21,28,48.3,101.66,Mainly Clear,48.56,4
2012-04-29 17:00:00,9.0,-11.5,22,30,48.3,101.72,Clear,48.2,4
2012-04-29 18:00:00,8.1,-11.9,23,28,48.3,101.77,Clear,46.58,4
2012-04-29 19:00:00,6.9,-11.7,25,20,48.3,101.82,Clear,44.42,4
2012-04-29 20:00:00,6.3,-11.4,27,15,25.0,101.93,Mainly Clear,43.34,4
2012-04-29 21:00:00,5.4,-11.0,29,19,25.0,102.01,Mainly Clear,41.72,4
2012-04-29 22:00:00,5.1,-10.7,31,15,25.0,102.05,Clear,41.18,4
2012-04-29 23:00:00,4.1,-10.3,34,13,25.0,102.09,Clear,39.38,4
2012-04-30 00:00:00,3.3,-10.3,36,9,25.0,102.06,Clear,37.94,4
2012-04-30 01:00:00,2.2,-9.7,41,6,25.0,102.12,Clear,35.96,4
2012-04-30 02:00:00,3.2,-10.4,36,0,25.0,102.09,Clear,37.76,4
2012-04-30 03:00:00,2.4,-9.2,42,0,25.0,102.09,Clear,36.32,4
2012-04-30 04:00:00,0.7,-9.0,48,4,25.0,102.14,Clear,33.26,4
2012-04-30 05:00:00,-0.7,-6.9,63,4,48.3,102.23,Mainly Clear,30.74,4
2012-04-30 06:00:00,3.0,-4.3,59,0,48.3,102.33,Mainly Clear,37.4,4
2012-04-30 07:00:00,6.0,-7.3,38,0,48.3,102.37,Mainly Clear,42.8,4
2012-04-30 08:00:00,6.6,-6.3,39,11,48.3,102.41,Mostly Cloudy,43.879999999999995,4
2012-04-30 09:00:00,7.2,-6.4,37,7,48.3,102.31,Mostly Cloudy,44.96,4
2012-04-30 10:00:00,7.6,-6.7,35,7,48.3,102.31,Mostly Cloudy,45.68,4
2012-04-30 11:00:00,9.3,-5.2,35,0,48.3,102.2,Mostly Cloudy,48.74,4
2012-04-30 12:00:00,10.1,-3.2,39,6,48.3,102.15,Mostly Cloudy,50.18,4
2012-04-30 13:00:00,12.4,-4.3,31,11,48.3,102.01,Mostly Cloudy,54.32,4
2012-04-30 14:00:00,12.4,-3.2,34,7,48.3,101.93,Mostly Cloudy,54.32,4
2012-04-30 15:00:00,12.5,-4.2,31,15,48.3,101.83,Mostly Cloudy,54.5,4
2012-04-30 16:00:00,12.9,-3.8,31,9,48.3,101.79,Mostly Cloudy,55.22,4
2012-04-30 17:00:00,12.7,-4.5,30,9,24.1,101.73,Cloudy,54.86,4
2012-04-30 18:00:00,12.5,-4.0,31,13,25.0,101.68,Cloudy,54.5,4
2012-04-30 19:00:00,12.2,-3.6,33,11,25.0,101.6,Cloudy,53.96,4
2012-04-30 20:00:00,12.1,-2.9,35,11,25.0,101.53,Cloudy,53.78,4
2012-04-30 21:00:00,12.2,-3.7,33,13,25.0,101.49,Cloudy,53.96,4
2012-04-30 22:00:00,12.0,-3.2,34,11,25.0,101.47,Cloudy,53.6,4
2012-04-30 23:00:00,11.1,-2.0,40,6,25.0,101.45,Cloudy,51.980000000000004,4
2012-05-01 00:00:00,11.4,-1.9,39,11,25.0,101.32,Cloudy,52.519999999999996,5
2012-05-01 01:00:00,10.8,-1.0,44,19,25.0,101.22,Rain Showers,51.44,5
2012-05-01 02:00:00,9.7,1.7,57,7,25.0,101.24,Rain Showers,49.46,5
2012-05-01 03:00:00,8.8,3.2,68,15,25.0,101.2,Rain Showers,47.84,5
2012-05-01 04:00:00,8.4,3.7,72,17,25.0,101.15,Rain,47.120000000000005,5
2012-05-01 05:00:00,7.8,5.1,83,24,11.3,101.13,Rain,46.04,5
2012-05-01 06:00:00,7.8,5.8,87,24,9.7,101.15,"Rain,Fog",46.04,5
2012-05-01 07:00:00,7.9,5.9,87,13,9.7,101.15,Rain,46.22,5
2012-05-01 08:00:00,8.0,5.9,87,17,9.7,101.13,"Rain,Fog",46.4,5
2012-05-01 09:00:00,8.4,6.8,90,13,9.7,101.09,Fog,47.120000000000005,5
2012-05-01 10:00:00,9.2,7.0,86,6,16.1,101.12,Cloudy,48.56,5
2012-05-01 11:00:00,9.5,7.0,84,6,16.1,101.13,Cloudy,49.1,5
2012-05-01 12:00:00,10.9,7.9,82,7,16.1,101.08,Cloudy,51.620000000000005,5
2012-05-01 13:00:00,10.6,7.5,81,0,16.1,101.12,Cloudy,51.08,5
2012-05-01 14:00:00,11.0,7.8,81,0,16.1,101.15,Cloudy,51.8,5
2012-05-01 15:00:00,10.4,7.9,84,9,9.7,101.16,Drizzle,50.72,5
2012-05-01 16:00:00,9.9,7.9,87,9,4.8,101.17,"Drizzle,Fog",49.82,5
2012-05-01 17:00:00,10.0,8.4,90,7,4.0,101.21,"Rain,Fog",50.0,5
2012-05-01 18:00:00,9.7,8.2,90,7,2.4,101.3,"Rain,Fog",49.46,5
2012-05-01 19:00:00,9.6,8.2,91,9,2.0,101.35,"Drizzle,Fog",49.28,5
2012-05-01 20:00:00,9.3,8.0,92,6,4.0,101.39,"Drizzle,Fog",48.74,5
2012-05-01 21:00:00,9.2,7.9,92,9,2.4,101.38,"Drizzle,Fog",48.56,5
2012-05-01 22:00:00,9.1,7.9,92,6,2.0,101.38,"Drizzle,Fog",48.379999999999995,5
2012-05-01 23:00:00,9.1,7.9,92,6,2.4,101.41,"Drizzle,Fog",48.379999999999995,5
2012-05-02 00:00:00,9.0,7.9,93,6,1.6,101.43,"Drizzle,Fog",48.2,5
2012-05-02 01:00:00,8.6,7.8,95,6,0.6,101.44,Fog,47.480000000000004,5
2012-05-02 02:00:00,8.8,7.7,93,4,0.4,101.44,Fog,47.84,5
2012-05-02 03:00:00,8.8,7.7,93,4,0.4,101.49,Fog,47.84,5
2012-05-02 04:00:00,8.6,7.5,93,9,1.2,101.52,Fog,47.480000000000004,5
2012-05-02 05:00:00,8.4,7.3,93,13,1.0,101.57,Fog,47.120000000000005,5
2012-05-02 06:00:00,8.6,7.5,93,11,1.6,101.58,Fog,47.480000000000004,5
2012-05-02 07:00:00,8.4,7.3,93,17,1.0,101.7,"Drizzle,Fog",47.120000000000005,5
2012-05-02 08:00:00,8.4,7.2,92,15,2.4,101.71,Fog,47.120000000000005,5
2012-05-02 09:00:00,8.9,7.4,90,13,6.4,101.68,Fog,48.019999999999996,5
2012-05-02 10:00:00,9.5,7.8,89,13,6.4,101.73,Fog,49.1,5
2012-05-02 11:00:00,10.3,8.0,86,13,12.9,101.72,Cloudy,50.540000000000006,5
2012-05-02 12:00:00,11.2,8.0,81,13,12.9,101.64,Cloudy,52.16,5
2012-05-02 13:00:00,11.8,8.3,79,17,12.9,101.57,Cloudy,53.24,5
2012-05-02 14:00:00,13.0,8.5,74,11,16.1,101.51,Mostly Cloudy,55.400000000000006,5
2012-05-02 15:00:00,14.0,9.1,72,19,16.1,101.42,Mostly Cloudy,57.2,5
2012-05-02 16:00:00,14.9,9.0,68,19,19.3,101.37,Mostly Cloudy,58.82,5
2012-05-02 17:00:00,15.4,8.9,65,17,24.1,101.31,Mostly Cloudy,59.72,5
2012-05-02 18:00:00,15.4,9.0,66,15,24.1,101.28,Cloudy,59.72,5
2012-05-02 19:00:00,15.2,9.0,66,15,24.1,101.29,Mostly Cloudy,59.36,5
2012-05-02 20:00:00,14.2,9.0,71,11,25.0,101.34,Mostly Cloudy,57.56,5
2012-05-02 21:00:00,14.2,8.0,66,17,25.0,101.27,Mostly Cloudy,57.56,5
2012-05-02 22:00:00,13.5,7.7,68,19,25.0,101.22,Rain Showers,56.3,5
2012-05-02 23:00:00,11.9,8.7,81,19,25.0,101.18,Rain Showers,53.42,5
2012-05-03 00:00:00,11.6,8.9,83,17,25.0,101.16,Cloudy,52.879999999999995,5
2012-05-03 01:00:00,11.4,8.9,85,15,25.0,101.17,Cloudy,52.519999999999996,5
2012-05-03 02:00:00,11.4,8.7,83,17,25.0,101.18,Cloudy,52.519999999999996,5
2012-05-03 03:00:00,11.2,8.5,83,15,25.0,101.21,Cloudy,52.16,5
2012-05-03 04:00:00,11.1,8.4,83,17,25.0,101.24,Cloudy,51.980000000000004,5
2012-05-03 05:00:00,11.0,8.4,84,13,24.1,101.29,Cloudy,51.8,5
2012-05-03 06:00:00,11.4,8.5,82,13,24.1,101.31,Cloudy,52.519999999999996,5
2012-05-03 07:00:00,11.7,8.6,81,15,24.1,101.36,Cloudy,53.06,5
2012-05-03 08:00:00,12.4,8.8,79,15,24.1,101.42,Cloudy,54.32,5
2012-05-03 09:00:00,13.6,9.6,77,17,24.1,101.42,Cloudy,56.480000000000004,5
2012-05-03 10:00:00,14.2,9.9,75,13,24.1,101.44,Cloudy,57.56,5
2012-05-03 11:00:00,15.4,10.3,72,11,24.1,101.41,Cloudy,59.72,5
2012-05-03 12:00:00,15.7,10.3,70,15,24.1,101.4,Cloudy,60.26,5
2012-05-03 13:00:00,15.9,10.7,71,13,24.1,101.38,Cloudy,60.620000000000005,5
2012-05-03 14:00:00,16.2,10.8,70,11,24.1,101.37,Cloudy,61.16,5
2012-05-03 15:00:00,16.2,11.0,71,7,24.1,101.27,Cloudy,61.16,5
2012-05-03 16:00:00,16.5,11.4,72,13,24.1,101.17,Cloudy,61.7,5
2012-05-03 17:00:00,16.4,11.4,72,6,24.1,101.22,Rain Showers,61.519999999999996,5
2012-05-03 18:00:00,15.8,11.9,78,7,24.1,101.21,Cloudy,60.44,5
2012-05-03 19:00:00,15.7,11.4,76,6,24.1,101.18,Cloudy,60.26,5
2012-05-03 20:00:00,15.1,11.1,77,11,25.0,101.13,Cloudy,59.18,5
2012-05-03 21:00:00,14.2,10.8,80,13,25.0,101.04,Mostly Cloudy,57.56,5
2012-05-03 22:00:00,13.8,10.2,79,11,25.0,101.01,Cloudy,56.84,5
2012-05-03 23:00:00,13.8,10.4,80,11,25.0,100.99,Rain,56.84,5
2012-05-04 00:00:00,13.5,10.7,83,13,25.0,100.85,Cloudy,56.3,5
2012-05-04 01:00:00,13.3,10.8,85,17,25.0,100.7,Cloudy,55.94,5
2012-05-04 02:00:00,13.1,11.0,87,13,9.7,100.75,"Drizzle,Fog",55.58,5
2012-05-04 03:00:00,13.2,11.2,88,11,8.0,100.66,"Drizzle,Fog",55.76,5
2012-05-04 04:00:00,13.1,11.2,88,6,8.0,100.7,"Drizzle,Fog",55.58,5
2012-05-04 05:00:00,13.2,11.2,88,6,8.0,100.67,Fog,55.76,5
2012-05-04 06:00:00,13.3,11.3,88,11,3.6,100.69,"Drizzle,Fog",55.94,5
2012-05-04 07:00:00,13.6,11.7,88,7,4.8,100.7,"Drizzle,Fog",56.480000000000004,5
2012-05-04 08:00:00,13.7,12.1,90,6,3.6,100.72,"Drizzle,Fog",56.66,5
2012-05-04 09:00:00,13.5,11.9,90,11,4.0,100.71,"Drizzle,Fog",56.3,5
2012-05-04 10:00:00,13.8,12.0,89,11,9.7,100.71,"Drizzle,Fog",56.84,5
2012-05-04 11:00:00,14.6,12.3,86,7,16.1,100.72,Cloudy,58.28,5
2012-05-04 12:00:00,15.3,12.2,82,0,24.1,100.7,Cloudy,59.540000000000006,5
2012-05-04 13:00:00,16.0,12.6,80,9,24.1,100.71,Cloudy,60.8,5
2012-05-04 14:00:00,16.0,12.5,80,9,24.1,100.73,Cloudy,60.8,5
2012-05-04 15:00:00,16.9,13.0,78,9,24.1,100.72,Cloudy,62.42,5
2012-05-04 16:00:00,16.6,12.9,79,7,24.1,100.77,Cloudy,61.88,5
2012-05-04 17:00:00,17.1,12.9,76,7,24.1,100.79,Cloudy,62.78,5
2012-05-04 18:00:00,17.4,13.0,75,4,24.1,100.79,Mostly Cloudy,63.31999999999999,5
2012-05-04 19:00:00,15.9,13.0,83,9,9.7,100.82,Rain Showers,60.620000000000005,5
2012-05-04 20:00:00,15.4,13.5,88,9,25.0,100.89,Mostly Cloudy,59.72,5
2012-05-04 21:00:00,14.0,9.8,76,32,25.0,100.99,Cloudy,57.2,5
2012-05-04 22:00:00,11.0,5.4,68,30,25.0,101.08,Mostly Cloudy,51.8,5
2012-05-04 23:00:00,10.2,4.6,68,17,25.0,101.17,Mostly Cloudy,50.36,5
2012-05-05 00:00:00,8.4,4.1,74,4,25.0,101.25,Mainly Clear,47.120000000000005,5
2012-05-05 01:00:00,7.9,3.4,73,11,25.0,101.32,Mainly Clear,46.22,5
2012-05-05 02:00:00,7.7,2.9,72,11,25.0,101.36,Mainly Clear,45.86,5
2012-05-05 03:00:00,6.5,1.6,71,15,25.0,101.42,Mainly Clear,43.7,5
2012-05-05 04:00:00,5.7,0.2,68,11,25.0,101.44,Mainly Clear,42.26,5
2012-05-05 05:00:00,5.2,-0.6,66,17,24.1,101.49,Mainly Clear,41.36,5
2012-05-05 06:00:00,5.9,-0.7,63,15,48.3,101.55,Mainly Clear,42.620000000000005,5
2012-05-05 07:00:00,6.5,-0.7,60,19,48.3,101.62,Mainly Clear,43.7,5
2012-05-05 08:00:00,7.6,0.3,60,17,48.3,101.66,Mainly Clear,45.68,5
2012-05-05 09:00:00,8.3,0.7,59,9,48.3,101.74,Mainly Clear,46.94,5
2012-05-05 10:00:00,9.4,1.2,57,11,48.3,101.78,Mainly Clear,48.92,5
2012-05-05 11:00:00,10.8,0.8,50,13,48.3,101.73,Mainly Clear,51.44,5
2012-05-05 12:00:00,11.8,0.4,45,11,48.3,101.69,Mainly Clear,53.24,5
2012-05-05 13:00:00,12.8,-0.7,39,13,48.3,101.63,Mostly Cloudy,55.040000000000006,5
2012-05-05 14:00:00,14.4,-1.0,35,7,48.3,101.59,Mainly Clear,57.92,5
2012-05-05 15:00:00,15.4,-1.0,32,6,48.3,101.55,Mainly Clear,59.72,5
2012-05-05 16:00:00,16.0,-2.4,28,17,48.3,101.51,Clear,60.8,5
2012-05-05 17:00:00,15.9,-1.8,30,9,48.3,101.53,Clear,60.620000000000005,5
2012-05-05 18:00:00,15.7,-2.8,28,11,48.3,101.52,Mainly Clear,60.26,5
2012-05-05 19:00:00,14.7,-3.0,29,0,48.3,101.54,Mainly Clear,58.46,5
2012-05-05 20:00:00,12.8,-2.0,36,4,25.0,101.62,Mainly Clear,55.040000000000006,5
2012-05-05 21:00:00,12.6,-2.7,34,6,25.0,101.65,Mostly Cloudy,54.68,5
2012-05-05 22:00:00,13.1,-4.2,30,9,25.0,101.65,Cloudy,55.58,5
2012-05-05 23:00:00,12.7,-5.0,29,13,25.0,101.64,Cloudy,54.86,5
2012-05-06 00:00:00,12.1,-4.7,31,9,25.0,101.67,Mostly Cloudy,53.78,5
2012-05-06 01:00:00,10.9,-4.1,35,15,25.0,101.61,Mainly Clear,51.620000000000005,5
2012-05-06 02:00:00,7.8,-3.2,46,13,25.0,101.63,Mainly Clear,46.04,5
2012-05-06 03:00:00,7.0,-2.0,53,17,25.0,101.67,Mainly Clear,44.6,5
2012-05-06 04:00:00,6.6,-3.6,48,17,25.0,101.67,Mainly Clear,43.879999999999995,5
2012-05-06 05:00:00,6.2,-3.4,50,20,48.3,101.71,Mostly Cloudy,43.16,5
2012-05-06 06:00:00,7.3,-3.1,48,22,48.3,101.72,Cloudy,45.14,5
2012-05-06 07:00:00,8.2,-2.3,47,22,48.3,101.78,Cloudy,46.76,5
2012-05-06 08:00:00,9.8,-1.1,47,17,48.3,101.81,Mostly Cloudy,49.64,5
2012-05-06 09:00:00,11.0,-0.9,44,20,48.3,101.86,Mainly Clear,51.8,5
2012-05-06 10:00:00,12.3,-1.1,39,15,48.3,101.84,Mainly Clear,54.14,5
2012-05-06 11:00:00,13.8,-4.0,29,15,48.3,101.77,Mainly Clear,56.84,5
2012-05-06 12:00:00,14.7,-2.9,30,6,48.3,101.74,Mainly Clear,58.46,5
2012-05-06 13:00:00,15.0,-1.2,33,7,48.3,101.66,Mainly Clear,59.0,5
2012-05-06 14:00:00,15.7,-2.3,29,9,48.3,101.61,Mainly Clear,60.26,5
2012-05-06 15:00:00,16.6,-3.0,26,6,48.3,101.61,Mainly Clear,61.88,5
2012-05-06 16:00:00,16.6,-2.7,27,7,48.3,101.6,Mainly Clear,61.88,5
2012-05-06 17:00:00,16.6,-1.7,29,11,48.3,101.57,Mainly Clear,61.88,5
2012-05-06 18:00:00,16.1,-2.7,27,11,48.3,101.56,Mainly Clear,60.980000000000004,5
2012-05-06 19:00:00,14.4,-1.8,33,9,48.3,101.56,Mostly Cloudy,57.92,5
2012-05-06 20:00:00,13.1,-1.4,37,9,25.0,101.58,Mainly Clear,55.58,5
2012-05-06 21:00:00,12.3,-1.0,40,6,25.0,101.57,Mainly Clear,54.14,5
2012-05-06 22:00:00,11.7,-1.6,40,0,25.0,101.58,Mainly Clear,53.06,5
2012-05-06 23:00:00,11.1,-2.1,40,0,25.0,101.57,Clear,51.980000000000004,5
2012-05-07 00:00:00,9.9,-1.6,45,0,25.0,101.57,Clear,49.82,5
2012-05-07 01:00:00,6.9,0.3,63,0,25.0,101.55,Clear,44.42,5
2012-05-07 02:00:00,5.2,-0.8,65,4,25.0,101.56,Clear,41.36,5
2012-05-07 03:00:00,4.6,-0.4,70,4,25.0,101.55,Clear,40.28,5
2012-05-07 04:00:00,5.1,0.6,73,0,25.0,101.61,Clear,41.18,5
2012-05-07 05:00:00,5.7,0.4,69,4,48.3,101.6,Clear,42.26,5
2012-05-07 06:00:00,8.2,3.3,71,6,48.3,101.63,Clear,46.76,5
2012-05-07 07:00:00,12.3,0.6,45,4,48.3,101.64,Clear,54.14,5
2012-05-07 08:00:00,14.0,1.0,41,7,48.3,101.67,Clear,57.2,5
2012-05-07 09:00:00,16.0,-3.0,27,7,48.3,101.68,Clear,60.8,5
2012-05-07 10:00:00,17.1,-5.9,20,13,48.3,101.67,Clear,62.78,5
2012-05-07 11:00:00,17.8,-3.1,24,7,48.3,101.59,Mainly Clear,64.03999999999999,5
2012-05-07 12:00:00,18.9,-4.2,21,13,48.3,101.48,Mainly Clear,66.02,5
2012-05-07 13:00:00,19.7,-2.3,22,13,48.3,101.43,Mainly Clear,67.46000000000001,5
2012-05-07 14:00:00,20.1,-3.6,20,19,48.3,101.36,Mainly Clear,68.18,5
2012-05-07 15:00:00,20.6,-2.3,21,7,48.3,101.25,Mostly Cloudy,69.08000000000001,5
2012-05-07 16:00:00,20.9,-2.0,21,11,48.3,101.14,Mostly Cloudy,69.62,5
2012-05-07 17:00:00,21.0,-2.9,20,13,48.3,101.07,Mostly Cloudy,69.80000000000001,5
2012-05-07 18:00:00,20.7,-4.4,18,13,48.3,101.0,Mostly Cloudy,69.25999999999999,5
2012-05-07 19:00:00,19.9,-4.0,20,11,48.3,100.93,Mostly Cloudy,67.82,5
2012-05-07 20:00:00,19.2,-3.8,21,13,25.0,100.9,Mostly Cloudy,66.56,5
2012-05-07 21:00:00,18.7,-4.1,21,15,25.0,100.87,Clear,65.66,5
2012-05-07 22:00:00,18.1,-3.5,23,17,25.0,100.84,Mainly Clear,64.58000000000001,5
2012-05-07 23:00:00,17.6,-2.2,26,15,25.0,100.77,Mostly Cloudy,63.68000000000001,5
2012-05-08 00:00:00,16.1,0.2,34,11,25.0,100.77,Mostly Cloudy,60.980000000000004,5
2012-05-08 01:00:00,16.0,4.8,47,15,25.0,100.74,Rain Showers,60.8,5
2012-05-08 02:00:00,14.8,5.4,53,4,25.0,100.71,Cloudy,58.64,5
2012-05-08 03:00:00,15.2,6.6,56,6,25.0,100.64,Rain,59.36,5
2012-05-08 04:00:00,14.2,10.4,78,17,25.0,100.6,Rain,57.56,5
2012-05-08 05:00:00,13.7,10.3,80,19,24.1,100.53,Cloudy,56.66,5
2012-05-08 06:00:00,12.6,10.4,86,22,9.7,100.51,Rain,54.68,5
2012-05-08 07:00:00,12.2,10.1,87,24,6.4,100.48,Rain,53.96,5
2012-05-08 08:00:00,11.6,9.5,87,26,6.4,100.45,Rain,52.879999999999995,5
2012-05-08 09:00:00,11.1,9.1,87,32,6.4,100.41,Rain,51.980000000000004,5
2012-05-08 10:00:00,10.9,8.9,87,26,8.0,100.39,"Rain,Fog",51.620000000000005,5
2012-05-08 11:00:00,11.0,9.2,89,20,6.4,100.37,"Rain,Fog",51.8,5
2012-05-08 12:00:00,11.1,9.3,89,19,6.4,100.37,"Rain,Fog",51.980000000000004,5
2012-05-08 13:00:00,11.5,9.6,88,17,6.4,100.35,"Rain,Fog",52.7,5
2012-05-08 14:00:00,11.7,9.9,89,19,8.0,100.32,"Rain,Fog",53.06,5
2012-05-08 15:00:00,12.0,10.0,88,17,12.9,100.3,Rain,53.6,5
2012-05-08 16:00:00,12.2,10.3,88,15,12.9,100.28,Rain,53.96,5
2012-05-08 17:00:00,12.2,10.3,88,9,12.9,100.29,Rain,53.96,5
2012-05-08 18:00:00,12.1,10.3,89,11,9.7,100.29,"Rain,Fog",53.78,5
2012-05-08 19:00:00,12.3,10.5,89,6,8.0,100.3,Fog,54.14,5
2012-05-08 20:00:00,12.1,10.5,90,9,8.0,100.33,"Drizzle,Fog",53.78,5
2012-05-08 21:00:00,12.2,10.6,90,6,8.0,100.31,Fog,53.96,5
2012-05-08 22:00:00,12.3,10.7,90,6,8.0,100.3,Fog,54.14,5
2012-05-08 23:00:00,12.4,10.9,91,4,6.4,100.26,"Drizzle,Fog",54.32,5
2012-05-09 00:00:00,12.5,11.0,91,0,3.2,100.27,"Rain,Fog",54.5,5
2012-05-09 01:00:00,12.6,11.2,91,0,3.2,100.2,"Rain,Fog",54.68,5
2012-05-09 02:00:00,12.8,11.3,91,6,6.4,100.14,"Drizzle,Fog",55.040000000000006,5
2012-05-09 03:00:00,12.9,11.4,91,6,4.8,100.13,"Drizzle,Fog",55.22,5
2012-05-09 04:00:00,13.0,11.6,91,6,3.2,100.08,"Drizzle,Fog",55.400000000000006,5
2012-05-09 05:00:00,13.5,12.0,91,9,2.4,100.07,"Drizzle,Fog",56.3,5
2012-05-09 06:00:00,13.7,12.2,91,13,2.4,100.08,"Drizzle,Fog",56.66,5
2012-05-09 07:00:00,14.3,12.5,89,15,4.8,100.12,Fog,57.74,5
2012-05-09 08:00:00,14.3,12.3,88,17,6.4,100.12,Fog,57.74,5
2012-05-09 09:00:00,14.0,12.3,89,9,4.0,100.1,"Drizzle,Fog",57.2,5
2012-05-09 10:00:00,14.9,12.2,84,17,16.1,100.07,Cloudy,58.82,5
2012-05-09 11:00:00,16.1,13.3,83,9,24.1,100.03,Cloudy,60.980000000000004,5
2012-05-09 12:00:00,16.1,11.7,75,19,24.1,100.02,Cloudy,60.980000000000004,5
2012-05-09 13:00:00,17.4,12.0,71,15,24.1,99.96,Mostly Cloudy,63.31999999999999,5
2012-05-09 14:00:00,17.9,11.2,65,15,24.1,99.88,Mostly Cloudy,64.22,5
2012-05-09 15:00:00,19.0,11.4,61,13,24.1,99.78,Mostly Cloudy,66.2,5
2012-05-09 16:00:00,19.2,10.4,57,13,24.1,99.72,Cloudy,66.56,5
2012-05-09 17:00:00,18.9,10.2,57,7,24.1,99.67,Cloudy,66.02,5
2012-05-09 18:00:00,16.8,10.6,67,20,24.1,99.68,Cloudy,62.24,5
2012-05-09 19:00:00,16.3,10.9,70,11,24.1,99.68,Mostly Cloudy,61.34,5
2012-05-09 20:00:00,15.9,11.0,73,7,25.0,99.68,Mostly Cloudy,60.620000000000005,5
2012-05-09 21:00:00,15.4,9.5,68,11,25.0,99.67,Mostly Cloudy,59.72,5
2012-05-09 22:00:00,14.3,9.4,72,13,25.0,99.67,Mainly Clear,57.74,5
2012-05-09 23:00:00,11.9,8.3,79,4,25.0,99.65,Mainly Clear,53.42,5
2012-05-10 00:00:00,12.2,8.4,78,15,25.0,99.66,Mostly Cloudy,53.96,5
2012-05-10 01:00:00,11.6,8.6,82,6,25.0,99.62,Mostly Cloudy,52.879999999999995,5
